event_id,capture,lane_index,source_actor,destination_actor,carrier_scope,equipment_slot,catalog_item_id,property_hash,comparison_status,before_record_index,before_frame,before_subevent,before_value_hex,before_value_u_le,after_record_index,after_frame,after_subevent,after_value_hex,after_value_u_le,before_distance_frames,before_distance_us,after_distance_frames,after_distance_us
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x6065f862,after-only,,,,,,801,184,24,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x6161a641,after-only,,,,,,761,184,21,e42ef0a0,2700095204,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x61816dfe,after-only,,,,,,719,184,19,ffffffff,4294967295,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x620811c8,after-only,,,,,,849,184,27,0a00,10,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x63d4b0db,after-only,,,,,,843,184,27,79745550,1347777657,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x647a29a8,after-only,,,,,,726,184,19,7300,115,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x64803e98,after-only,,,,,,737,184,20,b500,181,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x671ef2b1,after-only,,,,,,814,184,25,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x68efd1dc,after-only,,,,,,855,184,28,5a00,90,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x69263cb7,after-only,,,,,,789,184,24,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x69579da7,after-only,,,,,,763,184,22,0e52f0a0,2700104206,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x6b060065,after-only,,,,,,797,184,24,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x6b3c0b03,after-only,,,,,,856,184,28,1e00,30,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x6b6e041d,after-only,,,,,,744,184,20,d300,211,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x6b9c6437,after-only,,,,,,845,184,27,79745550,1347777657,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x6ccaf8b3,after-only,,,,,,731,184,19,5e00,94,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x6d5633b9,after-only,,,,,,714,184,18,ffffffff,4294967295,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x748287f9,after-only,,,,,,755,184,21,fd6a0000,27389,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x7532ce24,after-only,,,,,,710,184,18,03,3,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x79c7ecff,after-only,,,,,,732,184,19,b500,181,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x7b2f0a94,after-only,,,,,,754,184,21,ab0e0000,3755,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x7b675313,after-only,,,,,,704,184,18,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x7b71de03,after-only,,,,,,857,184,28,3c00,60,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x7bcdfb69,after-only,,,,,,707,184,18,f803,1016,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x7cc10854,after-only,,,,,,803,184,24,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x7da83ade,after-only,,,,,,764,184,22,0f52f0a0,2700104207,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x7efd97e4,after-only,,,,,,772,184,22,3973f0a0,2700112697,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x7fc8b15d,after-only,,,,,,844,184,27,79745550,1347777657,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x7ff0ee64,after-only,,,,,,786,184,23,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x80dfda92,after-only,,,,,,777,184,23,d26af0a0,2700110546,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x85aafe74,after-only,,,,,,817,184,25,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x89098566,after-only,,,,,,760,184,21,e32ef0a0,2700095203,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x8a5cbc5b,after-only,,,,,,795,184,24,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x8a676a74,after-only,,,,,,785,184,23,0f6af0a0,2700110351,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x8c336da3,after-only,,,,,,713,184,18,ffffffff,4294967295,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x8c44e56b,after-only,,,,,,712,184,18,ffffffff,4294967295,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x8cae90db,after-only,,,,,,741,184,20,a900,169,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x8d974f1c,after-only,,,,,,819,184,25,edefe050,1356918765,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x8e4e1fb2,after-only,,,,,,792,184,24,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x91cd44e7,after-only,,,,,,738,184,20,b600,182,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x939e884a,after-only,,,,,,727,184,19,7b00,123,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x94574d0a,after-only,,,,,,846,184,27,79745550,1347777657,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x958051f1,after-only,,,,,,779,184,23,056af0a0,2700110341,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x95bcf98a,after-only,,,,,,722,184,19,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x96063588,after-only,,,,,,711,184,18,1f00,31,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x97e78c4e,after-only,,,,,,847,184,27,79745550,1347777657,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x98bcf012,after-only,,,,,,812,184,25,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x9a378611,after-only,,,,,,830,184,26,edefe050,1356918765,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x9db2fd87,after-only,,,,,,828,184,26,68f0e050,1356918888,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x9f278594,after-only,,,,,,787,184,23,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x9fd558d0,after-only,,,,,,829,184,26,33f0e050,1356918835,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xa2478ea5,after-only,,,,,,822,184,25,0c23e050,1356866316,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xa329599a,after-only,,,,,,743,184,20,cf00,207,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xa6d426c4,after-only,,,,,,802,184,24,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xabb78bce,after-only,,,,,,796,184,24,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xacc58f29,after-only,,,,,,752,184,21,8f240000,9359,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xad16c7ae,after-only,,,,,,765,184,22,e92ef0a0,2700095209,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xadef0b22,after-only,,,,,,808,184,24,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xb1cbe069,after-only,,,,,,865,184,28,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xb3663189,after-only,,,,,,721,184,19,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xb5993ddc,after-only,,,,,,766,184,22,ea2ef0a0,2700095210,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xb9c13d96,after-only,,,,,,800,184,24,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xba51c4e1,after-only,,,,,,740,184,20,c400,196,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xbb9cc775,after-only,,,,,,749,184,21,0000803e,1048576000,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xbca83abb,after-only,,,,,,832,184,26,32b3df50,1356837682,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xc0f66df7,after-only,,,,,,701,184,18,3333f340,1089680179,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xc5c48a58,after-only,,,,,,791,184,24,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xc642e791,after-only,,,,,,825,184,26,5bf0e050,1356918875,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xc8c3a058,after-only,,,,,,807,184,24,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xc9045217,after-only,,,,,,770,184,22,fc55f0a0,2700105212,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xca132bc5,after-only,,,,,,774,184,22,0e6af0a0,2700110350,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xce62bf5c,after-only,,,,,,852,184,28,1e00,30,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xd57dc284,after-only,,,,,,746,184,20,d400,212,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xd5c5254a,after-only,,,,,,715,184,18,ffffffff,4294967295,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xd68fa0e1,after-only,,,,,,831,184,26,0ff1e050,1356919055,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xd71d3b0e,after-only,,,,,,775,184,23,106af0a0,2700110352,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xdba408a0,after-only,,,,,,750,184,21,ce180000,6350,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xdc4f03f9,after-only,,,,,,724,184,19,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xdf99e003,after-only,,,,,,753,184,21,c4780000,30916,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xe058a98c,after-only,,,,,,840,184,27,79745550,1347777657,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xe14b0ca8,after-only,,,,,,702,184,18,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xe17d8c7a,after-only,,,,,,733,184,20,b500,181,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xe4567838,after-only,,,,,,805,184,24,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xe764c45d,after-only,,,,,,758,184,21,0952f0a0,2700104201,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xe7ed17a0,after-only,,,,,,782,184,23,096af0a0,2700110345,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xeb90baab,after-only,,,,,,745,184,20,cc00,204,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xebbefbea,after-only,,,,,,839,184,27,79745550,1347777657,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xed6de041,after-only,,,,,,759,184,21,0a52f0a0,2700104202,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xedad792f,after-only,,,,,,835,184,26,a1d4ca50,1355469985,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xf01787b7,after-only,,,,,,762,184,22,0d52f0a0,2700104205,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xf053ac1a,after-only,,,,,,769,184,22,eb2ef0a0,2700095211,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xf2e07ff4,after-only,,,,,,783,184,23,0a6af0a0,2700110346,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xf55d07a5,after-only,,,,,,804,184,24,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xf642f974,after-only,,,,,,776,184,23,166af0a0,2700110358,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xf8a7dab1,after-only,,,,,,866,184,28,03,3,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xfa5e83e4,after-only,,,,,,853,184,28,2d00,45,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xfbfbcfb1,after-only,,,,,,705,184,18,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xfcdfdcac,after-only,,,,,,811,184,25,01,1,,,0,0
equipment-event-034,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0xfdd1f6de,after-only,,,,,,723,184,19,01,1,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x01e244c5,after-only,,,,,,1865,854,19,ffffffff,4294967295,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x03aede7b,after-only,,,,,,1933,854,23,126af0a0,2700110354,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x04a05dae,after-only,,,,,,1975,854,26,3df0e050,1356918845,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x079d8d67,after-only,,,,,,2000,854,27,0500,5,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x0cca47c4,after-only,,,,,,1869,854,19,01,1,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x0cdd66e8,after-only,,,,,,1948,854,24,01,1,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x0db5a5bf,after-only,,,,,,1849,854,18,0a,10,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x0e4920e3,after-only,,,,,,1900,854,21,b51f0000,8117,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x0e704141,after-only,,,,,,1879,854,19,6a00,106,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x10f6fd7c,after-only,,,,,,1987,854,27,0c23e050,1356866316,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x11b1b22d,after-only,,,,,,1888,854,20,bc00,188,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x13f89710,unchanged,896,187,0,2402,548,1857,854,18,2402,548,667,251934,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x1662a1bf,after-only,,,,,,1973,854,25,10f0e050,1356918800,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x17ab37ef,after-only,,,,,,1896,854,20,d400,212,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x18734cc5,after-only,,,,,,1947,854,24,01,1,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x19b5d704,after-only,,,,,,2011,854,28,0000803f,1065353216,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x1b37117e,after-only,,,,,,1964,854,25,01,1,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x1bc46a06,after-only,,,,,,1967,854,25,01,1,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x1bc92b93,after-only,,,,,,2012,854,28,ffff,65535,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x1c2aec73,after-only,,,,,,1884,854,20,b500,181,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x1c420f6c,after-only,,,,,,1937,854,23,01,1,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x1e1bdb29,after-only,,,,,,2013,854,28,ffff,65535,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x1f3dacc5,after-only,,,,,,1891,854,20,c900,201,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x204cf942,after-only,,,,,,1883,854,20,b500,181,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x20fe7d3f,unchanged,907,187,1,03,3,2016,854,28,03,3,667,251934,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x2138fd71,after-only,,,,,,1852,854,18,01,1,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x22bc605f,after-only,,,,,,1986,854,26,79745550,1347777657,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x24224121,after-only,,,,,,1930,854,23,046af0a0,2700110340,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x2526d379,after-only,,,,,,1958,854,25,01,1,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x28887bd6,after-only,,,,,,1970,854,25,e8efe050,1356918760,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x2a4f53c7,after-only,,,,,,1906,854,21,2d040000,1069,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x2bcd68aa,after-only,,,,,,1955,854,24,20,32,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x2dfbc13a,after-only,,,,,,1878,854,19,5300,83,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x2f5ac0cc,after-only,,,,,,1929,854,23,066af0a0,2700110342,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x2fba29dc,unchanged,902,187,1,5000,80,2007,854,28,5000,80,667,251934,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x318836c0,after-only,,,,,,1942,854,24,01,1,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x36b51229,after-only,,,,,,1976,854,26,01f0e050,1356918785,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x38c8b08f,after-only,,,,,,1916,854,22,e52ef0a0,2700095205,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x39f384cf,after-only,,,,,,1917,854,22,e72ef0a0,2700095207,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x3c674537,after-only,,,,,,1990,854,27,79745550,1347777657,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x3c95d5c5,after-only,,,,,,1858,854,18,2402,548,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x3dd87222,after-only,,,,,,1999,854,27,1e00,30,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x3e1a660f,after-only,,,,,,1922,854,22,ff55f0a0,2700105215,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x415881ad,after-only,,,,,,1867,854,19,ffffffff,4294967295,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x416571ac,after-only,,,,,,1877,854,19,6e00,110,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x41991fca,after-only,,,,,,1874,854,19,01,1,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x419b046f,after-only,,,,,,1943,854,24,01,1,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x4232bcaa,unchanged,895,187,0,f803,1016,1855,854,18,f803,1016,667,251934,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x438e4fe6,unchanged,903,187,1,0a00,10,2008,854,28,0a00,10,667,251934,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x44849402,after-only,,,,,,2010,854,28,0000803f,1065353216,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x45b85823,after-only,,,,,,1982,854,26,faacdf50,1356836090,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x461773ff,unchanged,898,187,1,7800,120,2003,854,28,7800,120,667,251934,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x469403ba,after-only,,,,,,1927,854,23,146af0a0,2700110356,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x470d61da,after-only,,,,,,1920,854,22,fd55f0a0,2700105213,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x49ced7cd,after-only,,,,,,1991,854,27,79745550,1347777657,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x4b2a7d17,after-only,,,,,,1965,854,25,01,1,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x4db13e27,after-only,,,,,,1997,854,27,79745550,1347777657,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x4f365e47,after-only,,,,,,1972,854,25,01f0e050,1356918785,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x50ffb0a4,after-only,,,,,,1866,854,19,ffffffff,4294967295,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x5272eae9,after-only,,,,,,1969,854,25,01f0e050,1356918785,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x573fe04c,after-only,,,,,,1897,854,20,0000803f,1065353216,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x5883d746,after-only,,,,,,1983,854,26,3aaddf50,1356836154,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x58cd7cc0,after-only,,,,,,1959,854,25,01,1,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x5a0a4034,after-only,,,,,,1939,854,24,01,1,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x5d9dbe46,after-only,,,,,,1985,854,26,79745550,1347777657,,,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x5ea09ecd,unchanged,904,187,1,2c01,300,2009,854,28,2c01,300,667,251934,0,0
equipment-event-041,gridania_to_coerthas.pcapng,0,actor-02,actor-02,aggregate-event,,,0x5f0f0e64,after-only,,,,,,1962,854,25,01,1,,,0,0
